id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
23097,33,admin.,single,basic.6y,unknown,yes,no,cellular,may,thu,72,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23098,34,technician,married,university.degree,no,no,no,telephone,jun,tue,20,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
23099,29,admin.,single,university.degree,no,no,no,telephone,may,wed,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23100,26,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,45,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23101,31,technician,single,professional.course,no,yes,no,cellular,aug,thu,360,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23102,43,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,may,fri,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23103,43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,75,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23104,57,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,94,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,no
23105,42,services,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,262,1,999,1,failure,-1.1,94.767,-50.8,1.046,4963.6,yes
23106,28,services,single,basic.9y,no,yes,no,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23107,36,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,146,2,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
23108,39,blue-collar,married,unknown,unknown,yes,no,telephone,jul,tue,49,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23109,31,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,97,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
23110,39,technician,married,university.degree,no,yes,yes,cellular,nov,thu,42,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23111,39,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,229,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23112,52,management,married,university.degree,no,no,no,telephone,nov,mon,22,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
23113,46,admin.,married,university.degree,no,yes,no,telephone,apr,wed,154,8,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
23114,57,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,579,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23115,37,services,single,high.school,no,yes,no,cellular,nov,wed,485,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
23116,35,technician,single,professional.course,no,yes,no,cellular,may,thu,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23117,30,blue-collar,single,basic.4y,no,no,no,telephone,jun,tue,285,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23118,30,blue-collar,married,basic.4y,no,yes,no,cellular,nov,wed,77,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
23119,33,admin.,single,high.school,no,yes,no,cellular,jul,fri,516,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
23120,40,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,182,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23121,41,management,married,university.degree,unknown,yes,no,cellular,aug,thu,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
23122,43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,296,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23123,34,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,239,2,11,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
23124,53,technician,married,high.school,no,yes,no,cellular,aug,tue,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23125,19,student,single,unknown,no,yes,no,cellular,apr,fri,452,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
23126,37,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,287,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23127,52,unemployed,married,unknown,no,no,no,telephone,may,mon,472,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23128,38,student,single,unknown,unknown,no,no,cellular,jul,mon,91,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23129,30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,103,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23130,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23131,30,blue-collar,married,unknown,no,yes,no,cellular,jul,wed,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23132,37,admin.,married,university.degree,no,yes,no,cellular,jul,wed,55,22,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23133,41,blue-collar,married,unknown,unknown,yes,yes,cellular,jul,tue,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23134,46,technician,single,university.degree,no,yes,no,telephone,may,fri,417,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23135,45,admin.,married,unknown,no,yes,yes,cellular,nov,thu,254,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23136,42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23137,40,services,married,high.school,no,no,yes,cellular,jul,mon,162,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23138,41,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,tue,471,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
23139,33,admin.,single,university.degree,no,yes,no,cellular,may,wed,96,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23140,36,admin.,married,high.school,no,yes,no,cellular,aug,fri,171,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23141,37,technician,divorced,university.degree,no,no,no,cellular,jul,thu,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23142,29,admin.,single,high.school,no,yes,no,cellular,jun,mon,295,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
23143,40,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,125,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23144,33,unemployed,single,university.degree,no,yes,no,telephone,may,tue,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23145,39,services,divorced,high.school,no,no,no,cellular,jul,thu,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23146,49,services,divorced,high.school,no,yes,no,cellular,aug,thu,99,17,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
23147,32,services,married,professional.course,no,unknown,unknown,telephone,jun,wed,164,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
23148,47,admin.,married,university.degree,no,no,no,telephone,jun,mon,121,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
23149,32,admin.,married,university.degree,no,yes,no,cellular,jun,thu,216,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
23150,38,services,married,basic.9y,no,no,yes,cellular,apr,thu,96,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
23151,37,admin.,married,high.school,no,yes,no,telephone,may,fri,422,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23152,42,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
23153,30,admin.,divorced,high.school,no,yes,no,telephone,jun,fri,9,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23154,42,admin.,married,professional.course,unknown,no,yes,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23155,24,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,297,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
23156,37,technician,married,professional.course,no,yes,no,cellular,aug,mon,393,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23157,58,unemployed,married,basic.9y,no,no,no,telephone,jun,mon,266,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
23158,51,entrepreneur,married,basic.6y,unknown,no,no,cellular,jul,fri,190,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23159,55,admin.,divorced,high.school,no,no,no,cellular,jul,wed,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23160,29,self-employed,married,professional.course,unknown,yes,yes,cellular,jul,wed,683,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
23161,51,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,thu,187,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23162,45,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,8,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
23163,43,admin.,married,university.degree,no,no,no,telephone,jun,fri,1023,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
23164,42,technician,single,professional.course,unknown,unknown,unknown,telephone,may,tue,529,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23165,28,student,single,high.school,no,yes,no,cellular,jun,mon,1144,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
23166,42,management,married,basic.6y,unknown,yes,no,cellular,jul,tue,304,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23167,39,technician,single,university.degree,unknown,no,no,cellular,jul,mon,644,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23168,31,admin.,married,university.degree,no,no,yes,cellular,aug,mon,35,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23169,43,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jul,fri,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
23170,39,blue-collar,married,professional.course,no,no,no,cellular,nov,mon,407,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
23171,43,technician,married,professional.course,no,no,no,telephone,jun,tue,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23172,43,services,married,basic.4y,no,no,no,cellular,nov,mon,75,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
23173,31,services,married,high.school,no,yes,no,cellular,nov,thu,220,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23174,54,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,191,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
23175,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23176,52,technician,divorced,high.school,no,yes,no,cellular,aug,thu,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23177,53,technician,single,professional.course,no,yes,no,cellular,nov,wed,1468,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
23178,37,services,married,high.school,no,no,no,telephone,jun,thu,201,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
23179,60,admin.,married,high.school,no,no,no,cellular,apr,thu,447,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
23180,56,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
23181,31,technician,single,university.degree,no,yes,yes,cellular,nov,fri,244,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
23182,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,186,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
23183,44,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,388,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
23184,33,unemployed,married,professional.course,unknown,yes,no,telephone,may,mon,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23185,37,management,married,university.degree,no,yes,no,telephone,may,wed,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
23186,38,technician,married,professional.course,no,no,no,cellular,mar,thu,84,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
23187,42,admin.,single,high.school,no,no,no,cellular,jul,fri,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23188,35,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,119,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
23189,31,housemaid,single,high.school,no,yes,no,cellular,jul,wed,380,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23190,36,admin.,single,university.degree,no,no,no,cellular,may,fri,146,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
23191,55,technician,married,basic.6y,no,yes,no,telephone,may,tue,452,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23192,26,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23193,42,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,135,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
23194,58,services,married,high.school,no,yes,no,telephone,mar,mon,113,4,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,no
23195,24,technician,single,professional.course,no,no,no,cellular,aug,thu,129,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
23196,25,self-employed,divorced,university.degree,no,yes,no,telephone,apr,mon,173,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
23197,30,self-employed,single,university.degree,no,yes,no,cellular,aug,tue,176,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23198,38,technician,married,professional.course,no,yes,no,cellular,apr,thu,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
23199,23,management,single,university.degree,no,no,no,cellular,jul,thu,795,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
23200,29,admin.,single,university.degree,no,no,no,cellular,may,wed,401,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23201,27,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,tue,163,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23202,43,technician,married,professional.course,no,yes,yes,cellular,nov,thu,47,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23203,41,services,single,high.school,no,no,no,cellular,may,fri,1642,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
23204,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23205,19,student,single,high.school,unknown,no,yes,cellular,may,tue,106,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
23206,37,entrepreneur,single,professional.course,no,no,no,cellular,jul,fri,274,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23207,31,blue-collar,single,university.degree,no,no,no,cellular,jul,fri,35,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23208,39,admin.,single,high.school,no,yes,no,cellular,mar,tue,100,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no
23209,42,technician,divorced,high.school,no,no,no,telephone,may,tue,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23210,40,admin.,married,basic.9y,no,no,no,telephone,jun,thu,185,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23211,54,services,married,high.school,unknown,no,no,cellular,apr,fri,402,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
23212,48,services,married,high.school,unknown,no,no,cellular,aug,fri,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23213,28,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,wed,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23214,31,services,single,high.school,no,yes,no,cellular,nov,thu,173,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23215,35,admin.,single,university.degree,unknown,no,no,cellular,jul,thu,250,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23216,31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23217,42,services,married,high.school,unknown,yes,no,telephone,may,fri,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23218,33,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,155,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23219,36,blue-collar,single,basic.6y,no,yes,no,telephone,jun,tue,214,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23220,32,admin.,single,university.degree,no,yes,yes,cellular,apr,fri,109,5,6,1,success,-1.8,93.749,-34.6,0.645,5008.7,no
23221,40,entrepreneur,married,basic.4y,unknown,yes,no,cellular,jul,wed,448,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23222,38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,156,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23223,39,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,305,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
23224,37,technician,married,professional.course,no,yes,no,cellular,aug,wed,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23225,40,housemaid,divorced,basic.6y,unknown,yes,no,telephone,may,wed,477,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23226,51,management,married,basic.9y,no,yes,yes,cellular,jul,thu,79,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23227,44,admin.,single,high.school,no,yes,no,cellular,may,wed,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
23228,58,retired,married,high.school,no,yes,no,cellular,jul,thu,245,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
23229,28,services,married,high.school,no,yes,no,cellular,jul,wed,350,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23230,42,admin.,divorced,university.degree,no,no,yes,telephone,may,fri,161,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23231,47,technician,married,professional.course,no,yes,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23232,29,admin.,single,high.school,no,yes,no,telephone,may,mon,115,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23233,60,retired,married,high.school,unknown,no,no,telephone,jul,fri,133,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23234,38,admin.,married,university.degree,no,yes,no,cellular,jul,tue,92,30,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23235,31,admin.,single,university.degree,no,no,no,cellular,nov,fri,264,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
23236,50,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,mon,241,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
23237,36,housemaid,married,basic.4y,no,yes,no,cellular,apr,wed,310,7,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
23238,48,admin.,married,high.school,no,no,no,cellular,oct,thu,113,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,no
23239,61,retired,married,university.degree,no,yes,no,cellular,aug,tue,101,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,no
23240,33,technician,married,professional.course,no,yes,no,telephone,may,tue,219,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23241,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23242,46,services,married,high.school,no,no,no,telephone,may,tue,60,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23243,35,technician,single,university.degree,no,no,no,cellular,jul,thu,480,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23244,28,admin.,single,high.school,no,yes,no,cellular,jul,thu,270,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23245,29,admin.,married,high.school,no,yes,no,cellular,jun,tue,379,2,13,1,success,-1.7,94.055,-39.8,0.723,4991.6,yes
23246,55,unknown,married,unknown,unknown,yes,no,telephone,may,thu,285,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23247,38,admin.,single,university.degree,no,yes,no,cellular,jul,mon,82,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
23248,53,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,154,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23249,40,management,married,university.degree,no,yes,no,cellular,apr,mon,96,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
23250,38,technician,single,professional.course,no,yes,no,cellular,may,thu,306,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23251,35,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,393,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23252,47,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,583,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
23253,51,entrepreneur,divorced,unknown,no,yes,no,telephone,may,tue,141,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23254,20,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,42,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23255,47,blue-collar,married,high.school,no,no,no,cellular,may,wed,327,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23256,30,technician,single,professional.course,no,yes,no,cellular,may,mon,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
23257,34,blue-collar,married,basic.9y,no,yes,yes,telephone,nov,thu,98,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23258,46,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,thu,257,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23259,43,services,married,high.school,unknown,yes,no,telephone,may,fri,99,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23260,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,110,3,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,no
23261,33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,589,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23262,27,student,single,university.degree,no,no,no,cellular,apr,fri,227,1,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,yes
23263,44,unknown,married,university.degree,no,yes,no,cellular,aug,mon,263,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
23264,36,blue-collar,single,basic.6y,no,no,no,cellular,nov,tue,1556,4,999,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,yes
23265,33,management,married,university.degree,no,no,no,telephone,aug,thu,201,1,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
23266,31,admin.,single,university.degree,no,no,no,cellular,may,fri,229,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23267,40,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,8,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
23268,59,admin.,married,high.school,no,yes,no,telephone,may,thu,76,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23269,33,services,married,high.school,no,no,yes,telephone,may,wed,425,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
23270,56,services,married,basic.4y,unknown,yes,no,cellular,nov,fri,39,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
23271,50,services,married,high.school,no,yes,no,cellular,jul,tue,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23272,46,technician,married,professional.course,no,yes,no,cellular,jul,fri,13,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23273,46,services,married,unknown,no,yes,yes,cellular,aug,fri,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23274,39,entrepreneur,married,basic.6y,no,no,no,cellular,sep,tue,106,4,16,2,failure,-3.4,92.379,-29.8,0.819,5017.5,no
23275,31,technician,married,university.degree,no,yes,no,cellular,aug,thu,168,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23276,57,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23277,55,self-employed,married,basic.9y,no,yes,no,cellular,may,tue,604,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
23278,26,technician,married,university.degree,no,yes,no,cellular,jul,wed,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23279,46,technician,divorced,basic.9y,no,yes,no,telephone,may,thu,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
23280,29,admin.,single,high.school,no,yes,no,cellular,jul,tue,202,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23281,41,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23282,51,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,197,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23283,33,technician,married,professional.course,no,no,no,cellular,aug,tue,1241,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23284,33,admin.,married,university.degree,no,no,no,cellular,jul,thu,1018,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
23285,29,blue-collar,married,high.school,no,yes,no,cellular,nov,thu,25,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23286,33,admin.,married,university.degree,no,yes,no,cellular,may,fri,180,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23287,23,admin.,single,university.degree,no,unknown,unknown,cellular,mar,thu,308,2,999,1,failure,-1.8,92.843,-50,1.757,5099.1,yes
23288,27,blue-collar,single,basic.9y,no,yes,no,telephone,jul,mon,236,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23289,31,services,married,high.school,no,yes,no,telephone,jun,fri,303,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
23290,33,admin.,married,university.degree,no,no,no,telephone,may,thu,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23291,52,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,fri,114,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23292,34,admin.,married,university.degree,no,no,no,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
